Omusomesa womu Univesite.	A person who gives lectures especially as an occupation at a university
kwemara-mara	spend time relaxing or socializing informally
oruhumbo	A fungus growing on plants
okwezibwa	Freedom from sin
ekyoma ekyokubyara	A machine for planting seeds
Endolerra-ya gavument	Government welfare system
endali yakasake rwemerra	Crested francolin
Ebyenyegesa	Relating to the provision of education
Engabi y'obwerre	A small, slender antelope with a fawn-colored coat, found in grassla
Byona ebirukukorwa aheeru yebitebe ebirukusomerwamu	Activities outside the regular academic curriculum
Erujoki nyamankinda	Bumblebee
Amasomo agataki gamu	The subjects in a course of study or teaching
turruma	bad- tempered and irritable
Ebyekwaso	False excuses
omuhuma	A person who raises livestock, often moving with them
obutaikiranganiza n'abomunda	A struggle within a character's own mind (, with emotions, decisions).
Orutaali	The holiest part of a religious building
Enkoraga y'ebihangwe n'ebibyehingu linize	The branch of biology dealing with the relations of organisms to their surroundings
Ebisisani byobujune	A film with a sad ending.
Akasimuura akaragaza	A piece of rubber used to delete pencil markings
Kulegya enjura noyahura.	The collection and storage of rainwater
Engege rwakiira	Nile tilapia
ekihinzi	Common illness
Emamba rugarama	Upside-down catfish
Habura	Straight; to guide
akaasaru	A small, narrow river
Okuharruuka	Journey by air.
Enkwanzi	Beads used in prayer
Embuzi	A goat
Ekihango	Master bedroom for the King
Okusara enseke omubakazi	Permanent contraception
nkaha?	Asking about a place
Obw'isurumba obutaito.	A small waterfall, typically one of several
Amagezi gatekinolojo	Computer-generated imagery
Kulima nokulinda ebisoro omu maizi	The cultivation of aquatic organisms
akakura ka amaizi	A narrow channel dug for water
by'okuguza	Farming to sell products for profit
Okuzonzoora	The action of traveling through an unfamiliar area
okwema	An act of armed resistance
Ebiziina rwekicumbi	Genre from the southern US
Kugenda omu maiso	Forward or onward movement toward a destination
ensimbi	paper money and coins
En=mbeho enyingi	A prolonged period of abnormally cold weather
okwetebya	The story of a person's life
Ekirukwoleka	Distinctive attribute.
genda hamuliro	to travel to workplace
Sikisimu	A religion founded in the Punjab
ekyakara	Belonging to the very distant past
Erangi rutemaliirra	A color made by mixing primaries
oburwaire atakumanyima ahonaho	Sexually Transmitted Disease
Obuzinga kigamirana	A group of islands
Obukoko	A spore-producing organism causing plant disease
nyinenkuru	parent's mother
Budaha gaya	The place of Buddha's enlightenment
entebereza yobwwire	A prediction of future weather conditions
Obubaani	A type of incense
Katikitiki	60th of minute; after first
enfuzi	A child whose parents are dead
omukura	TV station; water passage
ekinyonyi nyanjokka	African darter
mesopotamiya	An ancient region in the Middle East
akasepeho	visored hat
Webale( muno )	You're welcome
ekokoro yanyinenda	Human Papillomavirus
mucwa	The court of a monarch
kaqsuku embegerezi	Grey parrot
kahamika	acurved piece of wood plastic or wire for hanging clothes
Obusinguzi	The accomplishment of an aim or purpose
kuburwamu ekirisa	Insufficient nutrition
Obuhabi	Belief contrary to orthodox doctrine
kwalirra	Material spread over soil to retain moisture
aga bakoreya	Korean pop music
Ekicweeka ky'omwaka	A half-year term in a school or college
Puresa	High blood pressure
karoota	A person with original ideas
Ky`enaku ruseyeya	Rhythm and blues
Obwomeezi	The state of being free from illness or injury
Kuihamu kyonyini	The art of representing three dimensions
orukoba rw'omunda	Waist accessory
Omubazi katangira buhuka.	A substance preventing infection
Obubonero	The number of points achieved in a test
Buli omu aine kwija murukurato	Every one individually.
Ekinyonyi rwehungura rwamarangi	Lilac-breasted roller
Nangwa	Negative response
Orugo	Barrier around area.
Engaija	A West African drum
ensundo zomubukazi	Warts in the genital area
Orwooya nyamakoorro,nyabiiruka	A gas formed by combustion at high temperatures, contributing to smog and acid rain
Akasembo	A strip for covering cuts
Ebisokoro	Edible bean leaves
Okupangisa abakozi	Employing
kubooga	An overflow of water onto dry land
Orukaara Rwe`kiziina	A line of poetry
bwango ho kukira kara	Action shown more quickly
haruguru	The top layer of soil, which is usually the most fertile.
arukora encwamu	The capacity of a character to act independently and make choices that affect the plot.
kusindikwa habujanjobi	Direction to another provider
Orugoye orugumire	A piece of cloth on which paint is applied
Ekisisani	A religious painting
embibo enyakusemezibwe	A better type of crop
noha?	Asking about a person
orubaka rwolomere	Kori bustard
kaada	piece of stiff paper
kwenyumiza	excessively proud of oneself ;vain
omuhakaniza w'omuzaani mukuru	The character or force that opposes the protagonist.
iziba eri hamire	A deep narrow hole for water
Obusumi mumwaaka	Each of the four divisions of the year (spring, summer, autumn, winter)
Okubutama	Severe recession
kuteerra mumwaanya	A shot from the air
Ekisahaani rurangira	A metal percussion instrument
kuganikya	A story or account of events and experiences.
Omusohi wencu	A person who catches fish for a living or for sport
kuhuumuza itaka	The practice of leaving land uncultivated for a period to restore fertility
ekirago	floor covering
omuhe	to hand over
Nyamigabo	Owner of shares
Akaba abikozire kurungi.	Working in a well- organized and competent way.
kuhendera	Relating to the later Stone Age
kweyemerezaho	The process of becoming independent
Ebimera , ebisoro na maizi	A large naturally occurring community of flora and fauna
Entabuzi	The coloring material in paint
orulengo	A hereditary class
Kutakererwa	The fact of being on time
Ebizina ebicwereriirwe	A song created with words on a new subject and a new tune
lyakaaniira	A fine, fertile soil deposited by water
Kugamikya	The action of telling a story
enyange yo munte	Cattle egret
Omuliisa	A minister in charge of a Christian church
engemonungi	Principles concerning the distinction between right and wrong or good and bad behavior
akasumi	length of time seasons
Enyanja	A large body of water surrounded by land
omwombeki	A person who constructs something, especially a house or other building
Omuhama	Part of a plant
Munyanya	Female sibling
Eryato	Small vessel for water
Ebizina ebyabarongo	Songs for twins
Enkuyanja	A large audience
omwoleko	An object on display
Ahabura	He advises
Byaitwena	Relating to socialism
Kwecumutiriza	The objective analysis and evaluation of an issue to form a judgment
Akasozi ruterekeerra.	An area of relatively level high ground
Abaana	children(young people below eighteen years)
Orupimo rwobutagasi	An instrument for measuring temperature
kuswera abakazi babiri	The practice of having more than one wife at the same time
omugambirizi asobome	The narrator reports only what can be seen and heard, like a camera.
mukama	A person who has authority over others
ekisika	Part of a building
nyamwoleka bisisani ha rutimbi	A projector for film
Kugumusiriza	The capacity to accept or tolerate delay without getting angry
Ekiyudaya	The religion of the Jewish people
Obwire bw’enda	The period of carrying a fetus
Ekibira	A large area covered chiefly with trees and undergrowth
bombo yamaizi	A device for moving water
Kizina nyaruganikyo	A narrative poem or song
bamiya	A green pod vegetable
eryatolyebeeru	A boat propelled by sails
enyikiriza	An acceptance that something exists or is true, especially one without proof
Omusale	A wound caused by a sharp object
Kuhandiikwa	The action of registering for a course
enyolekya S&P 500	S&P 500
Ebyahandikirwe	Sacred writings
amababi ga muhogo	Leaves of cassava used as vegetable
Kuburaha isomero buli kasumi, hataroho bulyo obuhikire	The practice of regularly staying away from school without good reason
webale	informal thanks
ebicweka mubantu	A set or category of people having the same social or economic status
Baruhanga-baingi	Belief in many gods
Omukono gw'kisaaru .	A river or stream flowing into a larger river
Ekikiriziibwe	A system of religious belief
Kuigamira ekintu kindi	Based on personal feelings or opinions
Obutagasi	The quality of being warm
orugo	A fortified hilltop in ancient Greece
Kwecura	An injury to a ligament
Kwekoba omunsita	A secret plan by a group to do something unlawful or harmful
akacweka	A detailed depiction of an event that unfolds in real time.
Kuserra	Food for grazing animals; to search for food
enzuku	A bacterial STI
kusiba isoke	A particular way of arranging or cutting hair
Engeye rutanga	A colobus monkey with distinctive black and white coloration
Maraika	A spiritual being acting as a messenger of God
kiweserra itaka rundi ebirimwa amaizi	The supply of water to land or crops to help growth, typically by means of channels.
okugwa kwebintu okuduba kwabakozi	due to recession
Kyoona	All of a group
ekikomera kyorubuga	A fortress protecting a city
kujanjaba	Medical care
nabyo binyobwa	Groundnut
Kifamatu	Unable to hear
Ebikalaamu	A pen with a thick tip for writing on boards
enimi	A mature male bovine
garukayo	an adhesive substance used for sticking objects together
kwomeera	in good health
Omukwenda wediini	A person sent on a religious mission
omuhandiiki w'omuzaano	A person who writes plays
Acanga	Pet name in Bunyoro
kugarra omuntumenteeko	A person who provides therapy
igana	A group of cattle or other large animals
ARWANA	He fights
Ebitakuli	Sweet potatoes
Ekinyonyi rwekulingura ekyabulaaya	European roller
Ebisoro ebyonkya	A warm blooded vertebrate animal with hair or fur, females of which produce milk for their young
sorooza	to bring together
Encu ruhiigira mubaigi	Hydrocynus
okujumbira amabaale	Relating to the early Stone Age
Abakozi-kwemereza kukora	Action by workers
Oruhazi	Safari ant
Kwikiriza	Acceptance that something exists, especially religious
Kubimba kw'enyanja nyakiyaga.	A rise in sea level caused by a storm
kirumare eki	Inferior good
Omucencuzi	A person who evaluates art
hingisa	money returned
Ekiterekeriire kukonyera kusara lini	A straight strip of rigid material for measuring or drawing straight lines
kweeza	Output per unit of input
eribumbirwe nyaisatu	Three-dimensional
irindiro lyebikuru	A collection of historical documents
Endwaire ezinagizibwe	Neglected Tropical Disease
Omubigufu rundi Omubugufu	A brief statement of the main points
Habehoki nikikorwa	Persistence in doing something despite difficulty
Azairwe namaani make	Baby born weighing too little
hutaaza	cause pain or injury to;injured
Ibanja ( restaurant check )	Draft law; restaurant check
kuturukya ekihandiiko	The business of producing books
omulimo ogusomerwe	specialized occupation
ekibi	Profound immorality
Obujanjabi obwahaiguru	Advanced medical care
akanyonyi rugajuka mb anda	Scarlet-chested sunbird
omuka	place where one lives
Igura-nsimbi	Debt investment
Abakama/Abaguda	The group of people belonging to the noble class in a country
agabajapan or jeporu	Japanese pop music
Kutahirirwa	Invasion of the body by pathogens
Kusisimuka	A realization of spiritual truth
kusemererwa	festive ocassion
omusubuzi rurangangwa	A person or company involved in wholesale trade
Ekikarango	A shallow pan with a long handle ,used for frying food.
Endongo kisisi	A West African stringed instrument
itaka erirukukunza kurungi ebirimwa	Land suitable for growing crops
omuzaani	The main character
kabitebya	A person who tells stories to an audience
rukoma bazaani	A person who selects actors
kita	asking about manner
Kimu kyakana	A period of three months, sometimes used as an academic term
Ajwaire omutoro	Graceful and stylish.
Ebikaiga	Fresh beans
Mukuru wobuliisa	A representative of a bishop
omuliisa w'ebisoro bya amagana	A person who looks after grazing animals
Ekitebe	Large group of people
Akasiri ka hakanyuma	A small garden near the house
omuti ogurukwaana	A tree that bears fruit
Ekisoro kalyabisoro	An animal that naturally preys on others
mutendeki	An experienced and trusted adviser
akagambiso	A device for amplifying sound
Bagavadagita	A Hindu scripture
Isomo lyebyobuguuda bwona	Study of whole economies
Ebbakule	A round, deep dish
Nganyira	expression of apology
Ekyonzira	An offering to a deity
Kyakabiri	Second day of week
Izaaniro	A building for dramatic performances
Kagingo	The supreme spirit of evil
Endongo	A bowl lyre from Uganda
ekigadi	A two-wheeled vehicle pulled by horses
omusubirizi katesigwa	A narrator whose credibility is compromised, leading the reader to question their account.
enkoko enkazi	A female chicken
Ebijwaro ebisoroirwe	Religious garments
omuzaano imaratwoona	A play with singing and dancing
kwehutaazaa	Deliberate injury to oneself
obulyo bwobwokumaraho obutabanguko	The point of highest tension and drama in a story, where the conflict is resolved.
imuka	to rise from bed
Obujanjabi	Medical care given to a patient
entuuha eyobusoke	Grey crowned crane
motoka	motor vehicle
Enkiro	Course or guidance
obusinge bwabamatwale	The period of colonialism
ebihandikirwe	A handwritten document
